x y
18.329 103.451
-43.887 79.393
-35.870 99.375
25.296 94.647
-17.857 96.906
-52.967 85.107
-58.886 74.367
41.949 86.581
7.990 90.956
-28.131 100.020
27.417 89.498
-5.239 95.445
54.375 85.481
-0.305 99.652
24.619 94.131
8.723 93.898
19.218 89.935
-3.929 91.748
-47.303 87.125
-37.248 102.754
23.158 93.971
-25.930 89.941
8.529 93.473
-3.533 97.987
20.098 101.782
52.220 88.768
-16.471 100.999
-11.164 101.871
5.758 109.691
-23.071 104.017
39.992 95.456
14.399 98.647
-26.464 98.597
-2.931 100.624
-6.330 100.018
-14.789 102.790
-12.269 101.817
26.898 96.462
15.049 93.202
17.276 95.042
-63.728 67.649
-11.762 98.765
0.985 95.755
0.652 106.054
15.298 99.104
19.355 94.908
12.352 100.801
6.118 105.516
-32.559 85.214
10.069 100.199
5.850 94.086
-50.816 84.509
34.901 93.948
49.104 80.802
-48.233 87.032
8.235 106.618
21.642 91.286
-12.145 91.734
27.246 99.193
17.081 101.139
-12.267 93.809
11.659 100.768
24.964 91.918
-42.634 92.701
-8.186 100.163
-15.279 113.462
-25.903 88.696
-4.842 98.027
-39.851 94.115
-43.705 94.471
15.234 100.282
6.114 97.241
21.149 94.613
64.095 88.917
-13.520 94.432
23.634 94.459
-3.368 101.869
-1.484 103.265
15.109 98.437
34.711 93.008
-31.800 101.658
-57.131 84.005
-49.195 82.275
56.766 76.629
4.141 97.467
4.311 93.226
-3.685 100.278
22.712 91.995
35.947 80.738
-1.203 104.057
21.078 82.627
9.390 91.954
-18.364 97.716
51.012 90.662
2.791 100.593
39.564 93.825
3.646 105.315
1.975 103.427
0.597 97.245
5.422 106.914
6.068 100.503
-25.261 91.453
25.880 91.345
-69.115 78.145
3.766 101.207
-28.731 94.406
3.312 106.669
20.904 95.846
46.443 81.282
33.506 105.495
2.915 104.026
-42.284 91.618
11.401 96.775
-13.010 94.160
13.052 104.201
-14.146 100.254
-7.218 101.709
-17.338 100.888
1.205 101.147
44.374 84.406
5.310 93.205
-10.237 100.596
-22.101 102.919
-36.591 104.025
4.008 104.253
-2.086 107.066
-59.156 82.280
-35.261 89.068
29.024 99.804
-14.533 104.088
-3.611 92.399
42.691 92.467
-21.658 87.956
-2.962 104.081
-2.617 96.636
-56.138 83.744
-50.734 76.587
-22.570 93.096
3.509 102.498
24.228 100.088
-7.310 100.435
-16.172 104.832
-37.377 86.654
6.989 96.898
-46.612 79.798
-8.676 103.994
-37.704 88.033
-0.915 100.603
-9.230 102.902
15.751 105.389
-13.047 95.185
-14.666 104.042
-46.124 92.796
-3.434 98.369
-27.048 86.303
-1.453 94.612
-8.599 91.167
-54.458 81.587
46.812 94.002
-12.097 108.369
13.143 93.613
-16.214 110.739
5.346 94.854
45.408 84.881
-67.161 76.270
-91.608 42.660
-27.048 96.187
-5.978 94.918
-9.877 102.546
-44.077 92.705
19.778 94.533
-11.277 98.186
46.092 84.164
2.079 99.979
9.509 92.266
-52.265 83.922
4.843 102.213
-32.725 97.441
-1.662 97.610
-33.784 97.423
41.522 83.483
9.863 93.997
-64.620 71.245
46.779 91.564
-1.964 101.489
7.463 100.525
3.028 97.784
-22.258 100.534
2.164 103.046
17.868 102.465
2.436 104.929
17.002 104.584
-47.816 79.744
-2.085 99.478
-13.436 99.612
57.079 79.573
60.253 86.253
17.071 102.750
36.869 82.864
-28.459 92.223
16.454 96.416
-18.923 100.683
-54.224 84.119
39.109 80.972
-37.741 94.804
16.247 97.950
1.012 104.891
13.679 111.382
11.394 103.213
-61.236 85.012
61.804 73.482
40.053 97.197
-53.887 91.266
-42.081 89.449
-14.432 105.023
-9.323 90.762
0.013 105.482
34.497 95.999
32.882 91.576
-35.597 101.565
6.814 99.387
-13.627 104.508
-38.396 85.846
65.092 74.691
13.010 98.450
-0.933 92.521
-14.795 90.187
21.235 92.859
-36.858 93.922
19.955 95.305
-4.726 97.914
25.570 93.227
15.712 96.273
-29.355 92.409
-38.515 106.713
11.930 92.304
6.919 101.004
-5.914 104.688
-31.163 98.721
8.069 95.452
51.978 83.124
-7.741 105.278
17.547 101.392
-4.862 101.704
-20.704 92.679
22.952 98.456
-43.444 87.467
8.031 102.178
-40.619 96.349
36.195 98.178
-16.271 91.041
43.927 86.961
3.412 101.649
-43.734 89.563
41.567 95.398
40.716 93.672
-48.855 94.587
-1.833 107.550
-7.715 89.674
-21.548 95.436
17.848 98.740
2.215 100.898
47.047 87.769
7.829 95.232
20.867 92.558
5.660 100.776
-38.388 88.897
41.181 87.998
29.521 98.829
6.781 89.415
27.445 91.428
13.219 99.405
-1.872 108.072
-18.197 94.655
53.162 85.948
-17.945 94.042
4.891 99.537
-20.419 92.774
15.377 96.379
-20.193 95.254
14.514 103.205
-2.194 107.169
3.967 102.775
7.676 100.985
-8.622 100.670
-9.092 95.654
34.465 100.422
43.546 80.063
-42.632 92.820
-0.696 98.055
-4.858 93.278
49.363 77.825
-23.620 91.693
-6.453 88.602
-37.977 89.580
-56.306 78.854
1.552 95.895
-46.076 92.599
34.650 91.022
-23.565 98.816
-8.717 105.132
-10.302 104.202
22.845 90.053
-19.097 95.521
2.970 101.112
16.084 86.962
-32.944 98.286
-27.393 100.025
29.238 88.078
-33.095 93.345
0.845 104.155
-1.807 95.614
27.298 91.974
31.738 101.778
26.527 99.685
76.892 76.611
-5.857 102.504
-49.126 82.817
7.903 102.450
-18.931 96.948
42.389 83.618
-29.284 91.259
-27.185 93.526
19.434 103.666
5.173 101.688
-3.094 95.944
-0.243 99.268
-6.552 104.141
5.876 90.979
-0.210 106.432
-10.829 97.941
60.022 87.130
-4.697 108.982
-36.130 83.650
-38.219 105.242
-17.582 103.123
-11.186 102.194
-16.049 106.352
-10.508 96.082
65.565 78.855
69.083 73.726
38.023 93.251
26.717 86.256
-31.816 98.607
-25.103 92.609
-35.511 95.910
-20.376 103.383
-17.396 86.810
53.399 83.289
-10.702 92.980
16.887 97.431
-5.502 99.743
